image_path,label,target,Imagenes
autistic\1264.jpg,autistic,0,"[[[0.98039216 1.         1.        ]
  [0.97647059 1.         0.99607843]
  [0.97254902 0.99607843 0.99215686]
  ...
  [1.         1.         1.        ]
  [1.         1.         1.        ]
  [0.99215686 1.         1.        ]]

 [[0.98039216 1.         1.        ]
  [0.97647059 1.         0.99607843]
  [0.97254902 0.99607843 0.99215686]
  ...
  [1.         1.         1.        ]
  [1.         1.         1.        ]
  [0.99215686 1.         1.        ]]

 [[0.98039216 1.         1.        ]
  [0.97647059 1.         0.99607843]
  [0.97254902 0.99607843 0.99215686]
  ...
  [1.         1.         1.        ]
  [1.         1.         1.        ]
  [0.99215686 1.         1.        ]]

 ...

 [[0.97647059 1.         0.99607843]
  [0.97254902 0.99607843 0.99215686]
  [0.96862745 1.         0.99607843]
  ...
  [1.         1.         1.        ]
  [1.         1.         1.        ]
  [1.         1.         1.        ]]

 [[0.97647059 1.         0.99607843]
  [0.97254902 0.99607843 0.99215686]
  [0.96862745 1.         0.99607843]
  ...
  [1.         1.         1.        ]
  [1.         1.         1.        ]
  [1.         1.         1.        ]]

 [[0.97647059 1.         0.99607843]
  [0.97254902 0.99607843 0.99215686]
  [0.96862745 1.         0.99607843]
  ...
  [1.         1.         1.        ]
  [1.         1.         1.        ]
  [1.         1.         1.        ]]]"
non_autistic\0326.jpg,non_autistic,1,"[[[0.41960784 0.57254902 0.68235294]
  [0.40784314 0.56078431 0.67058824]
  [0.4        0.54901961 0.66666667]
  ...
  [0.07843137 0.16078431 0.24705882]
  [0.27058824 0.34117647 0.43137255]
  [0.47843137 0.54901961 0.63921569]]

 [[0.4745098  0.62745098 0.7372549 ]
  [0.47843137 0.63137255 0.74117647]
  [0.43137255 0.58039216 0.69803922]
  ...
  [0.24313725 0.3254902  0.41176471]
  [0.44705882 0.51764706 0.60784314]
  [0.58823529 0.65882353 0.74901961]]

 [[0.48627451 0.63921569 0.74901961]
  [0.50980392 0.6627451  0.77254902]
  [0.48235294 0.63137255 0.74901961]
  ...
  [0.3372549  0.41176471 0.49411765]
  [0.54901961 0.61960784 0.70980392]
  [0.58823529 0.65882353 0.74901961]]

 ...

 [[0.17254902 0.18431373 0.2       ]
  [0.16470588 0.17647059 0.19215686]
  [0.16470588 0.16470588 0.18823529]
  ...
  [0.3254902  0.34509804 0.34117647]
  [0.36470588 0.38431373 0.38039216]
  [0.40392157 0.42352941 0.41960784]]

 [[0.16862745 0.18039216 0.2       ]
  [0.16470588 0.17647059 0.19607843]
  [0.16078431 0.16078431 0.18431373]
  ...
  [0.29411765 0.31372549 0.30980392]
  [0.34117647 0.36078431 0.35686275]
  [0.36470588 0.38431373 0.38039216]]

 [[0.16470588 0.17647059 0.19607843]
  [0.15686275 0.16862745 0.18823529]
  [0.14901961 0.14901961 0.17254902]
  ...
  [0.25882353 0.27843137 0.2745098 ]
  [0.29019608 0.30980392 0.30588235]
  [0.30980392 0.32941176 0.3254902 ]]]"
non_autistic\1023.jpg,non_autistic,1,"[[[0.07843137 0.09019608 0.10588235]
  [0.0627451  0.0745098  0.09019608]
  [0.0627451  0.0745098  0.09019608]
  ...
  [0.10588235 0.11372549 0.15294118]
  [0.12156863 0.12941176 0.16862745]
  [0.13333333 0.14117647 0.18039216]]

 [[0.08627451 0.09803922 0.11372549]
  [0.0745098  0.08627451 0.10196078]
  [0.08235294 0.09411765 0.10980392]
  ...
  [0.10980392 0.11764706 0.15686275]
  [0.12941176 0.1372549  0.17647059]
  [0.1372549  0.14509804 0.18431373]]

 [[0.07843137 0.09411765 0.09803922]
  [0.0745098  0.09019608 0.09411765]
  [0.09411765 0.10588235 0.12156863]
  ...
  [0.10980392 0.11764706 0.15686275]
  [0.1254902  0.13333333 0.17254902]
  [0.13333333 0.14117647 0.18039216]]

 ...

 [[0.74901961 0.78039216 0.80784314]
  [0.75294118 0.78431373 0.81176471]
  [0.74509804 0.77647059 0.80392157]
  ...
  [0.75294118 0.79215686 0.83137255]
  [0.75686275 0.79215686 0.82745098]
  [0.76470588 0.8        0.83529412]]

 [[0.76862745 0.8        0.82745098]
  [0.75686275 0.78823529 0.81568627]
  [0.7372549  0.76862745 0.79607843]
  ...
  [0.77254902 0.81176471 0.85098039]
  [0.76078431 0.79607843 0.83137255]
  [0.75294118 0.78039216 0.81568627]]

 [[0.76078431 0.79215686 0.81960784]
  [0.76470588 0.79607843 0.82352941]
  [0.75686275 0.78823529 0.81568627]
  ...
  [0.79215686 0.83137255 0.87058824]
  [0.81176471 0.83921569 0.8745098 ]
  [0.80392157 0.83137255 0.86666667]]]"
non_autistic\1158.jpg,non_autistic,1,"[[[0.02352941 0.16078431 0.21568627]
  [0.03529412 0.17254902 0.22745098]
  [0.04313725 0.17647059 0.23921569]
  ...
  [0.32941176 0.43921569 0.53333333]
  [0.3372549  0.43921569 0.53333333]
  [0.3372549  0.43921569 0.53333333]]

 [[0.01176471 0.14901961 0.20392157]
  [0.02352941 0.16078431 0.21568627]
  [0.02745098 0.16078431 0.22352941]
  ...
  [0.32941176 0.43921569 0.53333333]
  [0.3254902  0.42745098 0.52156863]
  [0.3254902  0.42745098 0.52156863]]

 [[0.01960784 0.15294118 0.21568627]
  [0.02352941 0.15686275 0.21960784]
  [0.02352941 0.15686275 0.21960784]
  ...
  [0.34117647 0.45098039 0.54509804]
  [0.3254902  0.42745098 0.52156863]
  [0.32156863 0.42352941 0.51764706]]

 ...

 [[0.03921569 0.14117647 0.20392157]
  [0.05490196 0.15686275 0.21960784]
  [0.06666667 0.18039216 0.23921569]
  ...
  [0.0627451  0.17647059 0.28235294]
  [0.0627451  0.17647059 0.28235294]
  [0.0627451  0.17647059 0.28235294]]

 [[0.03137255 0.13333333 0.19607843]
  [0.04705882 0.14901961 0.21176471]
  [0.06666667 0.16862745 0.23137255]
  ...
  [0.0627451  0.17647059 0.28235294]
  [0.0627451  0.17647059 0.28235294]
  [0.0627451  0.17647059 0.28235294]]

 [[0.02745098 0.12941176 0.19215686]
  [0.04313725 0.14509804 0.20784314]
  [0.0627451  0.16470588 0.22745098]
  ...
  [0.06666667 0.18039216 0.28627451]
  [0.06666667 0.18039216 0.28627451]
  [0.07058824 0.18431373 0.29019608]]]"
non_autistic\1224.jpg,non_autistic,1,"[[[0.19215686 0.20784314 0.18431373]
  [0.24313725 0.25882353 0.23529412]
  [0.27843137 0.29411765 0.27058824]
  ...
  [0.26666667 0.28235294 0.23921569]
  [0.27843137 0.29411765 0.25098039]
  [0.29019608 0.30588235 0.2627451 ]]

 [[0.2        0.21568627 0.19215686]
  [0.21960784 0.23529412 0.21176471]
  [0.25098039 0.26666667 0.24313725]
  ...
  [0.16078431 0.17647059 0.13333333]
  [0.21176471 0.22745098 0.18431373]
  [0.2627451  0.27843137 0.23529412]]

 [[0.22745098 0.24313725 0.22352941]
  [0.23921569 0.25490196 0.23529412]
  [0.25882353 0.2745098  0.25490196]
  ...
  [0.12941176 0.14117647 0.10588235]
  [0.17254902 0.18823529 0.14509804]
  [0.21176471 0.22745098 0.18431373]]

 ...

 [[0.17647059 0.20784314 0.23529412]
  [0.16470588 0.20392157 0.23137255]
  [0.16862745 0.2        0.22745098]
  ...
  [0.38431373 0.43921569 0.64313725]
  [0.39215686 0.45490196 0.6627451 ]
  [0.40392157 0.47058824 0.69019608]]

 [[0.15294118 0.17254902 0.20784314]
  [0.14117647 0.16862745 0.20392157]
  [0.16078431 0.18431373 0.21176471]
  ...
  [0.29803922 0.3372549  0.5254902 ]
  [0.36862745 0.42352941 0.61568627]
  [0.38039216 0.43529412 0.63921569]]

 [[0.15686275 0.17647059 0.21176471]
  [0.15294118 0.17254902 0.20784314]
  [0.14901961 0.17254902 0.2       ]
  ...
  [0.22745098 0.25882353 0.44313725]
  [0.36078431 0.40784314 0.59607843]
  [0.31372549 0.36862745 0.56078431]]]"
autistic\1215.jpg,autistic,0,"[[[0.13333333 0.14509804 0.20392157]
  [0.14509804 0.15686275 0.21568627]
  [0.1254902  0.14117647 0.21176471]
  ...
  [0.18039216 0.21960784 0.31372549]
  [0.17254902 0.20784314 0.31372549]
  [0.16862745 0.20392157 0.30980392]]

 [[0.11372549 0.1254902  0.18431373]
  [0.12156863 0.13333333 0.19215686]
  [0.11372549 0.12941176 0.2       ]
  ...
  [0.15686275 0.19607843 0.29019608]
  [0.14117647 0.17647059 0.28235294]
  [0.15686275 0.19215686 0.29803922]]

 [[0.12156863 0.13333333 0.18823529]
  [0.13333333 0.14509804 0.20392157]
  [0.13333333 0.14901961 0.21960784]
  ...
  [0.17254902 0.2        0.29803922]
  [0.15686275 0.18431373 0.29019608]
  [0.17647059 0.20392157 0.30980392]]

 ...

 [[0.08235294 0.06666667 0.11372549]
  [0.08627451 0.07058824 0.11764706]
  [0.08235294 0.06666667 0.11372549]
  ...
  [0.0627451  0.0627451  0.10980392]
  [0.05882353 0.05882353 0.10588235]
  [0.0745098  0.0745098  0.12156863]]

 [[0.08627451 0.07058824 0.11764706]
  [0.09019608 0.0745098  0.12156863]
  [0.08627451 0.07058824 0.11764706]
  ...
  [0.06666667 0.06666667 0.11372549]
  [0.0627451  0.0627451  0.10980392]
  [0.06666667 0.06666667 0.11372549]]

 [[0.08235294 0.06666667 0.11372549]
  [0.09019608 0.0745098  0.12156863]
  [0.08627451 0.07058824 0.11764706]
  ...
  [0.07843137 0.07843137 0.1254902 ]
  [0.07058824 0.07058824 0.11764706]
  [0.0745098  0.0745098  0.12156863]]]"
non_autistic\0158.jpg,non_autistic,1,"[[[0.81568627 0.89803922 0.92941176]
  [0.77647059 0.8627451  0.90588235]
  [0.75294118 0.84313725 0.90196078]
  ...
  [0.95294118 0.96470588 0.95686275]
  [0.95294118 0.95686275 0.94901961]
  [0.96862745 0.96078431 0.95686275]]

 [[0.82745098 0.90196078 0.93333333]
  [0.74117647 0.81960784 0.8627451 ]
  [0.69411765 0.78431373 0.84313725]
  ...
  [0.94509804 0.96862745 0.96470588]
  [0.95294118 0.96078431 0.96078431]
  [0.94901961 0.95686275 0.95686275]]

 [[0.81568627 0.8745098  0.90980392]
  [0.81568627 0.87843137 0.9254902 ]
  [0.69803922 0.77647059 0.84313725]
  ...
  [0.9254902  0.96078431 0.97254902]
  [0.92941176 0.96470588 0.98039216]
  [0.9254902  0.96078431 0.97647059]]

 ...

 [[0.59215686 0.60784314 0.62745098]
  [0.54509804 0.56078431 0.58039216]
  [0.47843137 0.49019608 0.50588235]
  ...
  [0.29803922 0.25098039 0.23529412]
  [0.36078431 0.30196078 0.29019608]
  [0.40392157 0.34509804 0.33333333]]

 [[0.56862745 0.59215686 0.61176471]
  [0.57254902 0.58823529 0.60784314]
  [0.52156863 0.53333333 0.54901961]
  ...
  [0.24313725 0.18431373 0.17254902]
  [0.28235294 0.22352941 0.21176471]
  [0.31372549 0.25490196 0.24313725]]

 [[0.61960784 0.64313725 0.6627451 ]
  [0.62352941 0.64705882 0.66666667]
  [0.58431373 0.59607843 0.61176471]
  ...
  [0.25882353 0.2        0.18823529]
  [0.2745098  0.21568627 0.20392157]
  [0.28235294 0.22352941 0.21176471]]]"
non_autistic\0030.jpg,non_autistic,1,"[[[0.23921569 0.35294118 0.41176471]
  [0.23529412 0.34901961 0.40784314]
  [0.21960784 0.34117647 0.4       ]
  ...
  [0.19215686 0.29803922 0.38039216]
  [0.19215686 0.28627451 0.37254902]
  [0.18823529 0.28627451 0.36470588]]

 [[0.22352941 0.3372549  0.39607843]
  [0.21960784 0.33333333 0.39215686]
  [0.20784314 0.32941176 0.38823529]
  ...
  [0.19607843 0.29803922 0.39215686]
  [0.18823529 0.29411765 0.37647059]
  [0.19215686 0.29803922 0.37647059]]

 [[0.21960784 0.34117647 0.4       ]
  [0.21176471 0.33333333 0.39215686]
  [0.20392157 0.32156863 0.38823529]
  ...
  [0.18039216 0.28627451 0.38823529]
  [0.18039216 0.29019608 0.38431373]
  [0.20392157 0.31764706 0.4       ]]

 ...

 [[0.3254902  0.27843137 0.30196078]
  [0.29019608 0.24313725 0.26666667]
  [0.25098039 0.20392157 0.22745098]
  ...
  [0.3254902  0.25882353 0.27058824]
  [0.36078431 0.28627451 0.29803922]
  [0.38431373 0.30980392 0.32156863]]

 [[0.28627451 0.23137255 0.25490196]
  [0.25490196 0.2        0.22352941]
  [0.22745098 0.17254902 0.19607843]
  ...
  [0.28235294 0.21176471 0.21568627]
  [0.30196078 0.21960784 0.22745098]
  [0.31764706 0.23529412 0.24313725]]

 [[0.26666667 0.21176471 0.23529412]
  [0.23921569 0.18431373 0.20784314]
  [0.21960784 0.16470588 0.18823529]
  ...
  [0.25098039 0.18039216 0.18431373]
  [0.31764706 0.23529412 0.24313725]
  [0.37647059 0.29411765 0.30196078]]]"
autistic\1112.jpg,autistic,0,"[[[0.20784314 0.30980392 0.45490196]
  [0.2        0.30196078 0.44705882]
  [0.19215686 0.30196078 0.43921569]
  ...
  [0.12941176 0.27843137 0.41568627]
  [0.0745098  0.22352941 0.35686275]
  [0.08235294 0.23529412 0.36078431]]

 [[0.19607843 0.29803922 0.44313725]
  [0.19215686 0.29411765 0.43921569]
  [0.18823529 0.29803922 0.43529412]
  ...
  [0.10980392 0.25882353 0.39607843]
  [0.0627451  0.21176471 0.34509804]
  [0.07058824 0.22352941 0.34901961]]

 [[0.19607843 0.29803922 0.43921569]
  [0.19607843 0.29803922 0.43921569]
  [0.19215686 0.29411765 0.43529412]
  ...
  [0.10588235 0.25490196 0.39215686]
  [0.0745098  0.22352941 0.35686275]
  [0.05882353 0.21176471 0.3372549 ]]

 ...

 [[0.55686275 0.46666667 0.96862745]
  [0.55686275 0.47058824 0.96470588]
  [0.59215686 0.49019608 0.97647059]
  ...
  [0.32156863 0.37647059 0.60392157]
  [0.32941176 0.38823529 0.60784314]
  [0.32156863 0.38431373 0.59215686]]

 [[0.5372549  0.45490196 0.95294118]
  [0.55294118 0.46666667 0.96078431]
  [0.58431373 0.48235294 0.96862745]
  ...
  [0.35294118 0.4        0.62745098]
  [0.35686275 0.40784314 0.62745098]
  [0.34509804 0.39607843 0.61568627]]

 [[0.54117647 0.45882353 0.95686275]
  [0.56078431 0.4745098  0.96862745]
  [0.58431373 0.49019608 0.98431373]
  ...
  [0.38823529 0.43529412 0.6627451 ]
  [0.37254902 0.41960784 0.64705882]
  [0.35294118 0.40392157 0.62352941]]]"
autistic\0705.jpg,autistic,0,"[[[0.58431373 0.75686275 0.78431373]
  [0.59215686 0.76470588 0.79215686]
  [0.61568627 0.78039216 0.8       ]
  ...
  [0.1254902  0.29411765 0.4627451 ]
  [0.12156863 0.29019608 0.45882353]
  [0.1254902  0.29803922 0.45882353]]

 [[0.6        0.77647059 0.79215686]
  [0.58823529 0.76470588 0.78039216]
  [0.58823529 0.76470588 0.77647059]
  ...
  [0.10588235 0.28235294 0.45098039]
  [0.10588235 0.28235294 0.45098039]
  [0.10588235 0.28627451 0.44705882]]

 [[0.62745098 0.8        0.79607843]
  [0.58431373 0.76862745 0.76078431]
  [0.56470588 0.75686275 0.74901961]
  ...
  [0.09019608 0.27843137 0.44313725]
  [0.09019608 0.27843137 0.44313725]
  [0.08235294 0.27058824 0.43529412]]

 ...

 [[0.21176471 0.19607843 0.17647059]
  [0.20784314 0.19215686 0.17254902]
  [0.20392157 0.18039216 0.16078431]
  ...
  [0.54117647 0.58039216 0.6745098 ]
  [0.56862745 0.60784314 0.70196078]
  [0.6        0.63921569 0.73333333]]

 [[0.21176471 0.2        0.16862745]
  [0.20784314 0.19607843 0.16470588]
  [0.21176471 0.18823529 0.16078431]
  ...
  [0.44313725 0.50588235 0.61960784]
  [0.44313725 0.50588235 0.61960784]
  [0.44705882 0.50980392 0.62352941]]

 [[0.20784314 0.19607843 0.16470588]
  [0.20784314 0.19607843 0.16470588]
  [0.21568627 0.19215686 0.16470588]
  ...
  [0.44313725 0.51764706 0.64705882]
  [0.43529412 0.50980392 0.63921569]
  [0.41960784 0.49411765 0.62352941]]]"
non_autistic\1218.jpg,non_autistic,1,"[[[0.1372549  0.13333333 0.14117647]
  [0.13333333 0.12941176 0.1372549 ]
  [0.1254902  0.12156863 0.12941176]
  ...
  [0.16470588 0.2        0.39607843]
  [0.16470588 0.2        0.39607843]
  [0.16470588 0.2        0.39607843]]

 [[0.11372549 0.10980392 0.11764706]
  [0.11764706 0.11372549 0.12156863]
  [0.12156863 0.11764706 0.1254902 ]
  ...
  [0.17254902 0.20784314 0.40392157]
  [0.17254902 0.20784314 0.40392157]
  [0.17254902 0.20784314 0.40392157]]

 [[0.09019608 0.08627451 0.09411765]
  [0.10588235 0.10196078 0.10980392]
  [0.11764706 0.11372549 0.12156863]
  ...
  [0.18039216 0.21568627 0.41176471]
  [0.18431373 0.21960784 0.41568627]
  [0.18431373 0.21960784 0.41568627]]

 ...

 [[0.14117647 0.08627451 0.03921569]
  [0.14509804 0.09019608 0.04313725]
  [0.15686275 0.09411765 0.04705882]
  ...
  [0.91764706 0.84313725 0.85490196]
  [0.8        0.71764706 0.70980392]
  [0.61568627 0.54117647 0.51372549]]

 [[0.12941176 0.07058824 0.03529412]
  [0.13333333 0.0745098  0.03921569]
  [0.13333333 0.0745098  0.03921569]
  ...
  [0.99607843 0.92156863 0.93333333]
  [0.92941176 0.84705882 0.83921569]
  [0.78823529 0.70980392 0.69019608]]

 [[0.14509804 0.08627451 0.05098039]
  [0.14509804 0.08627451 0.05098039]
  [0.1372549  0.07843137 0.04313725]
  ...
  [1.         0.93333333 0.94509804]
  [0.98039216 0.89803922 0.89019608]
  [0.87058824 0.79215686 0.77254902]]]"
non_autistic\1355.jpg,non_autistic,1,"[[[0.51372549 0.60784314 0.7254902 ]
  [0.41960784 0.51372549 0.63137255]
  [0.37254902 0.46666667 0.58431373]
  ...
  [0.14117647 0.21176471 0.33333333]
  [0.15686275 0.22745098 0.34901961]
  [0.20392157 0.2745098  0.39607843]]

 [[0.44313725 0.5372549  0.65490196]
  [0.38431373 0.47843137 0.59607843]
  [0.36078431 0.45490196 0.57254902]
  ...
  [0.14117647 0.21176471 0.33333333]
  [0.15294118 0.22352941 0.34509804]
  [0.18823529 0.25882353 0.38039216]]

 [[0.38039216 0.4627451  0.58431373]
  [0.36470588 0.44705882 0.56862745]
  [0.35686275 0.44313725 0.55294118]
  ...
  [0.1372549  0.20392157 0.33333333]
  [0.14117647 0.20784314 0.3372549 ]
  [0.16078431 0.22745098 0.35686275]]

 ...

 [[0.10196078 0.08627451 0.08235294]
  [0.10196078 0.08627451 0.08235294]
  [0.09803922 0.07843137 0.08235294]
  ...
  [0.0627451  0.07058824 0.10196078]
  [0.0627451  0.0745098  0.09411765]
  [0.06666667 0.07843137 0.09803922]]

 [[0.10588235 0.08627451 0.0745098 ]
  [0.10196078 0.08627451 0.08235294]
  [0.10196078 0.08235294 0.08627451]
  ...
  [0.0745098  0.08627451 0.10588235]
  [0.0745098  0.08627451 0.10588235]
  [0.0745098  0.08627451 0.10588235]]

 [[0.10588235 0.08627451 0.0745098 ]
  [0.10588235 0.08627451 0.0745098 ]
  [0.10588235 0.08627451 0.09019608]
  ...
  [0.07843137 0.09019608 0.10980392]
  [0.07843137 0.09019608 0.10980392]
  [0.07843137 0.09019608 0.10980392]]]"
non_autistic\1148.jpg,non_autistic,1,"[[[0.12156863 0.16470588 0.24313725]
  [0.05098039 0.09411765 0.17254902]
  [0.         0.05098039 0.1372549 ]
  ...
  [0.57254902 0.65098039 0.78823529]
  [0.56470588 0.64313725 0.78039216]
  [0.61568627 0.69411765 0.83137255]]

 [[0.09411765 0.1372549  0.21568627]
  [0.04313725 0.08627451 0.16470588]
  [0.01960784 0.07058824 0.15686275]
  ...
  [0.63529412 0.71764706 0.84313725]
  [0.56078431 0.63921569 0.77647059]
  [0.55686275 0.63921569 0.76470588]]

 [[0.05882353 0.10196078 0.18039216]
  [0.03529412 0.07843137 0.15686275]
  [0.03921569 0.09019608 0.17647059]
  ...
  [0.72941176 0.82352941 0.94117647]
  [0.64705882 0.7372549  0.8627451 ]
  [0.56470588 0.65882353 0.77647059]]

 ...

 [[0.64313725 0.53333333 0.58431373]
  [0.67843137 0.56862745 0.61960784]
  [0.69803922 0.59607843 0.64705882]
  ...
  [0.18823529 0.24313725 0.35686275]
  [0.18823529 0.24705882 0.37254902]
  [0.20784314 0.26666667 0.39215686]]

 [[0.63529412 0.49803922 0.55294118]
  [0.6745098  0.54509804 0.6       ]
  [0.70588235 0.58823529 0.63921569]
  ...
  [0.21176471 0.26666667 0.38039216]
  [0.17254902 0.23137255 0.35686275]
  [0.14117647 0.2        0.3254902 ]]

 [[0.54901961 0.40784314 0.4627451 ]
  [0.60392157 0.46666667 0.52156863]
  [0.6627451  0.53333333 0.58823529]
  ...
  [0.22745098 0.28235294 0.39607843]
  [0.13333333 0.19215686 0.31764706]
  [0.04313725 0.10196078 0.22745098]]]"
autistic\0183.jpg,autistic,0,"[[[0.96078431 0.96078431 0.9372549 ]
  [0.96078431 0.96078431 0.9372549 ]
  [0.96078431 0.96078431 0.9372549 ]
  ...
  [0.96470588 0.96470588 0.94117647]
  [0.96470588 0.96470588 0.94117647]
  [0.96470588 0.96470588 0.94117647]]

 [[0.96078431 0.96078431 0.9372549 ]
  [0.96078431 0.96078431 0.9372549 ]
  [0.96078431 0.96078431 0.9372549 ]
  ...
  [0.96470588 0.96470588 0.94117647]
  [0.96470588 0.96470588 0.94117647]
  [0.96470588 0.96470588 0.94117647]]

 [[0.96078431 0.96078431 0.9372549 ]
  [0.96078431 0.96078431 0.9372549 ]
  [0.96078431 0.96078431 0.9372549 ]
  ...
  [0.96470588 0.96470588 0.94117647]
  [0.96470588 0.96470588 0.94117647]
  [0.96470588 0.96470588 0.94117647]]

 ...

 [[0.13333333 0.7372549  0.6627451 ]
  [0.11764706 0.74117647 0.6627451 ]
  [0.10196078 0.7372549  0.66666667]
  ...
  [0.93333333 0.9254902  0.92156863]
  [0.9372549  0.93333333 0.91764706]
  [0.9372549  0.93333333 0.91764706]]

 [[0.14509804 0.76078431 0.68235294]
  [0.12156863 0.74901961 0.67058824]
  [0.08627451 0.72941176 0.65882353]
  ...
  [0.9372549  0.92941176 0.9254902 ]
  [0.9372549  0.93333333 0.91764706]
  [0.9372549  0.93333333 0.91764706]]

 [[0.1372549  0.76078431 0.68235294]
  [0.12156863 0.74901961 0.67058824]
  [0.07843137 0.73333333 0.65882353]
  ...
  [0.9372549  0.92941176 0.9254902 ]
  [0.93333333 0.92941176 0.91372549]
  [0.93333333 0.92941176 0.91372549]]]"
non_autistic\1121.jpg,non_autistic,1,"[[[0.02352941 0.00392157 0.00784314]
  [0.01176471 0.00392157 0.00392157]
  [0.00392157 0.00392157 0.00392157]
  ...
  [0.         0.         0.        ]
  [0.00392157 0.00392157 0.00392157]
  [0.00392157 0.00392157 0.00392157]]

 [[0.01960784 0.         0.00392157]
  [0.00784314 0.         0.        ]
  [0.00784314 0.00784314 0.00784314]
  ...
  [0.         0.         0.        ]
  [0.00392157 0.00392157 0.00392157]
  [0.00392157 0.00392157 0.00392157]]

 [[0.01568627 0.         0.        ]
  [0.00784314 0.         0.        ]
  [0.01176471 0.01176471 0.01176471]
  ...
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]]

 ...

 [[0.59215686 0.6627451  0.82352941]
  [0.67843137 0.74509804 0.89803922]
  [0.58431373 0.63529412 0.78431373]
  ...
  [0.17647059 0.23921569 0.38431373]
  [0.18431373 0.24705882 0.39215686]
  [0.12941176 0.19215686 0.3372549 ]]

 [[0.57254902 0.63921569 0.80784314]
  [0.64313725 0.70588235 0.87058824]
  [0.57254902 0.61960784 0.77647059]
  ...
  [0.21960784 0.27058824 0.4745098 ]
  [0.27843137 0.32156863 0.5254902 ]
  [0.24705882 0.29019608 0.49411765]]

 [[0.49803922 0.56470588 0.73333333]
  [0.56862745 0.63137255 0.79607843]
  [0.52156863 0.56862745 0.7254902 ]
  ...
  [0.16862745 0.21568627 0.44313725]
  [0.22745098 0.25882353 0.49411765]
  [0.19607843 0.22745098 0.4627451 ]]]"
